station_id,desc,did_bin,q_pre,q_post,delta_q,edge_i,snap_m,is_tac2020_other
9005,RAMON TRIAS FARGAS - DR. TRUETA (sentit mar),1_2km,7930.571428571428,6720.045454545455,-1210.5259740259737,6520,0.7,False
1014,AV. SARRIÀ - DOCTOR FLEMING (pujada),1_2km,12248.6,11891.125,-357.4750000000004,32419,5.6,False
5010,PG. COLOM - PL. D’IDRISSA DAILO (Llobregat),1_2km,20017.85714285714,18522.8,-1495.057142857142,33695,2.8,False
8020,AV.DE LA RIERA DE CASSOLES - VALLIRANA (Baixada),1_2km,14060.42857142857,12887.09090909091,-1173.3376623376607,37038,4.0,False
5007,PL. PAU VILA - DOCTOR AIGUADER (Sentit Pla de Palau),1_2km,13436.0,13683.833333333334,247.83333333333397,29979,1.7,False
2020,AV. MADRID - TENOR MASINI (Besòs),1_2km,13804.142857142857,14815.78947368421,1011.6466165413532,32546,6.0,False
2021,AV. MADRID - LLUÇÀ (Llobregat),1_2km,3935.571428571429,4871.1578947368425,935.586466165414,32546,1.1,False
8032,RIERA DE CASSOLES - LES CAROLINES (Pujada),1_2km,2948.285714285714,5963.590909090909,3015.305194805195,61630,2.5,False
5004,PAS SOTA MURALLA - LLAUDER (Llobregat),1_2km,7041.142857142857,3461.7272727272725,-3579.4155844155844,33715,2.9,False
5003,PAS SOTA MURALLA - LLAUDER (Besòs),1_2km,25620.285714285717,22731.78947368421,-2888.496240601504,29942,4.6,False
5008,DOCTOR AIGUADER - PIZARRO (Llobregat),control_gt2km,17017.285714285714,14549.42857142857,-2467.857142857143,36193,1.7,False
5001,PG. COLOM - SIMÓ OLLER (Besòs),1_2km,16372.857142857143,15549.260869565218,-823.5962732919252,44001,0.7,False
6017,RONDA DEL MIG - PL. ALFONS X EL SAVI (Llobregat),control_gt2km,11165.0,10290.826086956522,-874.173913043478,36709,1.3,False
9001,MARINA - DOCTOR TRUETA (Baixada),control_gt2km,8171.571428571428,9046.222222222224,874.6507936507942,54096,12.4,False
6024,CAMÈLIES - CA L'ALEGRE DE DALT,1_2km,4414.428571428572,4185.875,-228.5535714285716,18194,1.7,False
8019,ARIBAU - MADRAZO (sentit muntanya),1_2km,10060.57142857143,11724.833333333334,1664.2619047619046,11688,0.2,False
8022,TRAVESSERA DE DALT - MASSENS (Besòs),1_2km,31048.85714285714,31281.95833333333,233.1011904761908,32301,2.5,False
3017,GRAN VIA - QUÍMICA (Sortida),1_2km,15225.857142857143,35939.57142857143,20713.714285714283,45355,9.5,True
7038,MERIDIANA - VALÈNCIA (ENTRADA),1_2km,27676.571428571428,15629.833333333334,-12046.738095238094,58582,1.4,False
6006,SANT ANTONI MARIA CLARET - INDEPENDÈNCIA  (sentit Llobregat),control_gt2km,28607.285714285717,26402.625,-2204.6607142857138,29207,1.7,False
8021,TRAVESSERA DE DALT - GRANJA (Llobregat),1_2km,28708.285714285717,27783.70833333333,-924.5773809523816,35246,2.5,False
9010,RAMON TURRÓ - PAMPLONA (sentit Llobregat),control_gt2km,2022.7142857142856,1783.5416666666667,-239.17261904761904,25483,3.5,False
6010,TÚNEL DE LA ROVIRA - BOCA SUD (Sentit Guinardó),control_gt2km,19867.285714285717,20119.53846153846,252.2527472527472,10356,2.9,False
10019,BADAJOZ - PUJADES (sentit muntanya),control_gt2km,4834.142857142857,5762.782608695652,928.6397515527952,43899,6.8,False
1032,GRAN VÍA CARLES III - TRAV. DE LES CORTS (Pujada),control_gt2km,16848.714285714286,16364.458333333334,-484.2559523809523,58890,17.0,True
9002,AV. D'ICÀRIA - TRIAS FARGAS (Besòs),control_gt2km,1330.8333333333333,1385.0434782608695,54.21014492753625,29116,1.5,False
5006,PG. JOAN DE BORBÓ - MAQUINISTA (Sentit Pla de Palau),control_gt2km,7628.2,8900.2,1272.000000000001,60568,1.1,False
1033,GRAN VÍA CARLES III - TRAV. DE LES CORTS (Baixada),control_gt2km,19123.714285714286,18613.571428571428,-510.1428571428587,31937,0.3,True
8016,VIA AUGUSTA - AMIGÓ (Baixada),control_gt2km,16972.714285714286,12967.391304347826,-4005.32298136646,29167,5.1,False
7037,MERIDIANA - VALÈNCIA (SORTIDA),1_2km,19001.571428571428,10377.521739130434,-8624.049689440993,40041,0.4,False
6030,SARDENYA - PL. SANLLEHY  (sentit mar),control_gt2km,6489.714285714285,7440.04347826087,950.3291925465846,11074,2.4,False
8031,CAN RÀBIA - RDA. GENERAL MITRE (Baixada),1_2km,5871.428571428572,6010.708333333333,139.27976190476147,22901,1.1,False
5028,PG. JOSEP CARNER - VILÀ I VILÀ (Besòs),control_gt2km,17661.14285714286,19011.0,1349.8571428571413,5865,13.3,False
6029,CAMÈLIES - ABD EL-KADER  (sentit Besòs),control_gt2km,1771.142857142857,2296.782608695652,525.6397515527949,51741,4.7,False
8036,VIA AUGUSTA - ARIBAU (Sentit Pl. Molina),control_gt2km,18260.42857142857,11812.052631578948,-6448.375939849626,55920,3.8,False
9006,MARINA - SALVADOR ESPRIU (Pujada),control_gt2km,15370.42857142857,15246.23076923077,-124.19780219780114,26847,2.1,False
1011,AV. DIAGONAL - GANDESA (Entrada),control_gt2km,29213.85714285714,27823.5,-1390.3571428571413,46200,6.5,False
8037,VIA AUGUSTA - BRUSI (Sentit Rda. General Mitre),control_gt2km,11699.57142857143,9688.05,-2011.52142857143,55920,5.0,False
4030,AV. DIAGONAL - LLACUNA (Baixada),control_gt2km,3159.833333333333,2389.9565217391305,-769.876811594203,15360,28.0,False
6031,AV. MARE DE DÉU DE MONTSERRAT - FRANÇA  (sentit Llobregat),control_gt2km,10177.42857142857,11382.791666666666,1205.3630952380954,38046,1.4,False
7033,VALÈNCIA - TER  (sentit Besòs),control_gt2km,8978.142857142857,8466.434782608696,-511.7080745341609,21849,0.8,True
8006,RDA. GENERAL MITRE - DR. FLEMING (Sentit Via Augusta),control_gt2km,14804.0,12912.416666666666,-1891.583333333334,45988,0.9,False
