station_id,desc,lon,lat,euclid_m,network_m,snap_m,network_bin,euclid_bin,years_with_counts,distance_metric
8037,VIA AUGUSTA - BRUSI (Sentit Rda. General Mitre),2.14542034210574,41.4003389433751,1853.1,2104.2,20.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1010,AV. DIAGONAL - GANDESA (Sortida),2.12857747808993,41.3886843678709,1859.7,2196.2,12.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
4030,AV. DIAGONAL - LLACUNA (Baixada),2.19457865442584,41.4050943577355,1873.6,2169.9,28.1,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
5030,GRAN VIA - RBLA. POBLENOU (Entrada),2.1924419,41.4077603,1883.7,2168.6,1.5,gt_2km_control,1_2km,"2017,2018",undirected_osm_highway_utm31n
9008,AV. D'ICÀRIA - ROSA SENSAT (Llobregat),2.19603384169054,41.3905067114966,1885.5,2499.1,1.2,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2023,2024,2025",undirected_osm_highway_utm31n
6031,AV. MARE DE DÉU DE MONTSERRAT - FRANÇA  (sentit Llobregat),2.16381938849337,41.4145445416464,1893.3,2333.4,9.6,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7033,VALÈNCIA - TER  (sentit Besòs),2.18792226740502,41.4111647516047,1895.0,2025.9,12.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8006,RDA. GENERAL MITRE - DR. FLEMING (Sentit Via Augusta),2.13390359783985,41.3950958433231,1903.2,2082.6,0.9,gt_2km_control,1_2km,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8004,BALMES - COPÈRNIC (Baixada),2.14535372288956,41.4023599304821,1908.1,2138.3,12.4,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n
8002,GANDUXER - VALERO  (sentit muntanya),2.13622497403366,41.3967031150866,1923.2,2218.8,28.4,gt_2km_control,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
2012,AV. MADRID - PORTBOU  (sentit Besòs),2.12645591588704,41.3778875629361,1929.9,2312.2,22.9,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
6014,RONDA GUINARDÓ - CARTAGENA (Besòs),2.17243227868356,41.414869691888,1950.9,2652.4,28.7,gt_2km_control,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
2025,C. DE SANTS - SUGRANYES (Sentit Pl. Espanya),2.12637855996629,41.3755780639749,1966.3,2217.2,3.8,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
30005,TUNEL GLÒRIES SENTIT BESÒS - SORTIDA BILBAO,2.19337,41.408088,1967.3,2181.3,5.4,gt_2km_control,1_2km,"2022,2023,2024,2025",undirected_osm_highway_utm31n
8015,VIA AUGUSTA - MODOLELL (Pujada),2.13705166293246,41.3978177127565,1977.5,2288.0,11.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8034,AV. REPÚBLICA ARGENTINA - BALLESTER,2.14767175700735,41.4079918510431,2002.0,2324.7,17.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
6015,RONDA GUINARDÓ - SANT QUINTÍ (Llobregat),2.17265757568452,41.415369266056,2009.1,2787.9,27.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
30001,TUNEL GLÒRIES SENTIT LLOBREGAT - BOCA ENTRADA,2.193663418293,41.4085436834747,2017.7,2269.6,9.8,gt_2km_control,gt_2km_control,"2022,2023,2024,2025",undirected_osm_highway_utm31n
8005,BALMES - COPÈRNIC (Pujada),2.14410203561557,41.4029602727686,2027.3,2274.6,2.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
9009,SALVADOR ESPRIU - ROSA SENSAT (sentit Llobregat),2.19782134249268,41.3893807249814,2053.9,2721.8,22.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8017,MUNTANER - COPÈRNIC (sentit mar),2.14075512429096,41.4007021278479,2054.5,2316.1,27.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1008,CAPITÀ ARENAS - MANILA (baixada),2.12637832464327,41.3896380640375,2070.0,2492.2,13.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8011,RDA. GENERAL MITRE - BALLESTER (Llobregat),2.14489266330133,41.4056059073984,2070.8,2483.8,1.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10001,ARAGÓ - NAVAS (Llobregat),2.19073536914761,41.4116798138391,2084.6,2171.9,23.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1009,PG. MANUEL GIRONA - BENET I MATEU (sentit Llobregat),2.12763920293606,41.3919462558656,2090.9,2400.6,36.0,gt_2km_control,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8003,RDA. GENERAL MITRE - SARAGOSSA (Besòs),2.14450736435098,41.4054395416092,2092.4,2517.9,11.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10015,BILBAO - CONCILI DE TRENTO (sentit mar),2.19214727380226,41.4112919076192,2130.8,2342.0,2.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8041,PG. SANT JOAN BOSCO - PL. PRAT DE LA RIBA (Pujada),2.1284071416532,41.3938242376625,2151.7,2350.8,20.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8035,PG. SANT JOAN BOSCO - F. CARBONELL (Baixada),2.1282769854829,41.3938262901109,2160.7,2350.8,12.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11033,AV. VALLCARCA - AGRAMUNT (Pujada),2.14728360572434,41.4100782574757,2167.8,2417.7,4.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7005,AV. MERIDIANA - NAVAS DE TOLOSA (Entrada),2.18683771975941,41.4147497996919,2186.9,2384.9,15.3,gt_2km_control,gt_2km_control,"2017,2018,2023,2024,2025",undirected_osm_highway_utm31n
11034,AV. VALLCARCA - AGRAMUNT (Baixada),2.14706311474828,41.410195605979,2190.4,2483.9,2.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1006,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2.12380055719989,41.387374634778,2193.8,2648.8,17.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n
10005,ARAGÓ - BILBAO (Besòs),2.19188571810162,41.4122858738082,2198.1,2321.7,13.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1007,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2.12373816821195,41.3874730063351,2201.7,2648.8,15.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
6019,PG. MARAGALL - ESCORNALBOU (Sentit Horta),2.18043457545689,41.4170241932517,2241.7,2732.5,3.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
6018,PG. MARAGALL - ESCORNALBOU (Sentit Eixample),2.18033774951808,41.4170757293736,2245.6,2740.6,5.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
9003,AV. LITORAL - ARQUITECTE SERT (sentit mar),2.20050274423041,41.3904874381431,2256.1,2993.7,1.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7004,MALLORCA - BISCAIA,2.18982242141438,41.4142885384999,2270.5,2425.2,1.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8008,RDA. GENERAL MITRE - GANDUXER (Besòs),2.13459295713598,41.3997149392181,2271.6,2597.6,13.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1031,JOAN XXIII - MENÉNDEZ PELAYO (Besòs),2.12199741972438,41.3821472222222,2274.1,3179.8,18.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8009,RDA. GENERAL MITRE - TORRAS I PUJALT (Llobregat),2.13459554529033,41.3998658842146,2283.8,2597.6,5.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1030,JOAN XXIII - MARTÍ I FRANQUÉS (Llobregat),2.12184772928002,41.3821916666666,2286.5,3179.8,6.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
2017,SANTS - RIERA BLANCA (sentit Hospitalet),2.12239111942769,41.3756480686338,2293.9,2541.5,6.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8026,VIA AUGUSTA - DOCTOR ROUX (Baixada),2.13069145701489,41.3977356750555,2300.7,2540.9,22.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7009,AV. MERIDIANA - NAVAS DE TOLOSA (Sortida),2.18699909733485,41.4160302031476,2319.7,2546.8,25.2,gt_2km_control,gt_2km_control,"2017,2018,2022,2023,2024,2025",undirected_osm_highway_utm31n
1027,DOCTOR FERRAN - PG. MANUEL GIRONA (baixada),2.1237037935422,41.3906592623485,2320.2,2772.8,9.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7021,NAVAS DE TOLOSA - JOSEP ESTIVILL  (sentit mar),2.18489734749009,41.4167849231015,2325.2,2650.8,13.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17005,AV. DIAGONAL - PERE IV (Pujada),2.20015975809711,41.4067401081025,2372.3,2660.1,30.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8028,VIA AUGUSTA - DOCTOR ROUX (Pujada),2.12952392983991,41.3978038708747,2372.9,2564.4,13.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8010,BALMES - PLAÇA J. FOLGUERA (Baixada),2.140153527,41.404725667,2401.7,2665.9,4.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023",undirected_osm_highway_utm31n
8012,VIA AUGUSTA - VERGÓS (Baixada),2.12881738500021,41.3977497606527,2409.9,2634.9,5.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1029,ARISTIDES MAILLOL - CARDENAL REIG (Pujada),2.12026132638103,41.3789667368511,2445.4,2994.2,16.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1028,ARISTIDES MAILLOL - CARDENAL REIG (Baixada),2.12016648138265,41.3788618827201,2453.3,2994.2,5.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2025",undirected_osm_highway_utm31n
8033,VERGÓS - RAFAEL BATLLE (Besòs),2.12645980606712,41.3966273619804,2471.6,2772.5,3.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n
8055,VERGÓS - PL. ARTÓS (Besòs),2.12634,41.396583,2476.2,2760.6,2.3,gt_2km_control,gt_2km_control,"2019,2020",undirected_osm_highway_utm31n
8040,VERGÒS - RAFAEL BATLLE (Llobregat),2.12639231598963,41.3966373783215,2476.7,2772.5,2.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11019,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Baixada),2.14369728978358,41.4114146278194,2494.8,2777.8,15.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13005,RONDA GUINARDÓ - RUBIÓ I ORS,2.176743621,41.419854649,2509.9,3279.0,16.2,gt_2km_control,gt_2km_control,"2017,2018",undirected_osm_highway_utm31n
13019,RONDA GUINARDO - ART(sentit Llobregat),2.17674362129268,41.4198546486386,2509.9,3279.0,16.2,gt_2km_control,gt_2km_control,"2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
12001,PG. ZONA FRANCA - FOC (Pujada),2.1415185233005,41.3569852262125,2510.7,3052.4,15.0,gt_2km_control,gt_2km_control,2025,undirected_osm_highway_utm31n
8042,MUNTANER - ARIMON  (sentit mar),2.13670977051136,41.4038870055706,2532.1,2779.0,11.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
12002,PG. ZONA FRANCA - ESTANY (Baixada),2.14143981416746,41.3567689108824,2535.6,3080.0,9.8,gt_2km_control,gt_2km_control,"2024,2025",undirected_osm_highway_utm31n
11031,VIADUCTE VALLCARCA - PL. MONS (sentit Llobregat),2.14341629773427,41.4117871333879,2538.7,2856.9,4.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1013,AV. PEDRALBES - PG. MANUEL GIRONA (Baixada),2.1200198822005,41.38923227805,2554.5,3038.9,0.3,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11018,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Pujada),2.14291541285985,41.4115300088469,2554.5,2837.0,11.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10002,BAC DE RODA - BOLIVIA (Pujada),2.19898280387419,41.4113366439258,2559.0,2843.3,7.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11032,PG. MARE DE DÉU DEL COLL - PL. MONS (sentit Besòs),2.144823314,41.413590935,2580.0,3063.1,2.3,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022",undirected_osm_highway_utm31n
7006,SANT ANTONI MARIA CLARET - ESPRONCEDA  (sentit Llobregat),2.18530031005948,41.4193388069758,2602.3,2981.4,16.6,gt_2km_control,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1022,AV. PEDRALBES - PG. MANUEL GIRONA (Pujada),2.11915017830002,41.3899967348895,2649.8,3140.8,4.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8053,BALMES - CASTANYER (Pujada),2.13826741814546,41.4075764369837,2665.4,2996.9,24.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n
8056,BALMES - MORAGAS (sentit baixada),2.13818284578302,41.4074940289962,2668.1,2996.9,18.9,gt_2km_control,gt_2km_control,2025,undirected_osm_highway_utm31n
7010,AV. MERIDIANA - SANT ANTONI MARIA CLARET (Entrada),2.18684097776751,41.419855924451,2702.0,2944.8,15.7,gt_2km_control,gt_2km_control,"2017,2018,2020,2021,2022,2024,2025",undirected_osm_highway_utm31n
7040,AV. MERIDIANA - ESPRONCEDA (sortida),2.18700332530566,41.4198392256299,2705.5,2944.8,2.1,gt_2km_control,gt_2km_control,"2024,2025",undirected_osm_highway_utm31n
8054,EDUARDO CONDE - CARDENAL VIVES I TUTÓ (sentit muntanya),2.1210257358625,41.3946480013943,2719.6,3158.3,16.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7034,FELIP II - JOSEP ESTIVILL (sentit muntanya),2.18760966783871,41.4198803521817,2729.3,3031.3,34.5,gt_2km_control,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8051,AV. J.V.FOIX - CARDENAL VIVES I TUTOR (Pujada),2.12070820366511,41.3945729221465,2738.5,3175.5,21.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2022,2023,2024,2025",undirected_osm_highway_utm31n
1003,AV. DIAGONAL - ADOLF FLORENSA (Entrada),2.11646676063538,41.385345761979,2755.9,3248.7,18.6,gt_2km_control,gt_2km_control,"2017,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n
1004,AV. DIAGONAL - PASCUAL VILA (Sortida),2.11625845637075,41.3855740484895,2776.3,3300.3,8.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n
13006,RONDA GUINARDÓ - TORRE DELS PARDALS(sentit Besòs),2.17724758331142,41.4222445654758,2777.6,3557.3,6.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7035,FELIP II - AV. MERIDIANA  (sentit muntanya),2.18623522183881,41.4209248776034,2794.5,3095.8,17.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11024,ESTEVE TERRADES - JOSEP JOVER (Baixada),2.14094732742427,41.4133275465274,2806.6,3110.6,8.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11022,CRAYWINCKEL - AV. REPÚBLICA ARGENTINA (sentit Llobregat),2.13953949979911,41.4121269843752,2822.1,3134.1,22.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2022,2023,2024,2025",undirected_osm_highway_utm31n
13010,PG. MARAGALL - PINAR DEL RIO (Sentit Horta),2.17854604106588,41.4228633018248,2856.3,3421.6,19.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13011,PG. MARAGALL - ACÀCIES (Sentit Eixample),2.17840405922296,41.4228928720644,2858.2,3472.8,23.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
12004,FOC - URANI (sentit Llobregat),2.13754319646512,41.3546580612467,2859.4,3475.1,13.7,gt_2km_control,gt_2km_control,"2024,2025",undirected_osm_highway_utm31n
12003,FOC - FERRO (sentit Besòs),2.13764236118537,41.3546161907408,2860.8,3475.1,5.9,gt_2km_control,gt_2km_control,"2024,2025",undirected_osm_highway_utm31n
11023,ESTEVE TERRADES - JOSEP JOVER (Pujada),2.14040694254619,41.4139797834488,2887.1,3185.0,4.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11026,AV. VALLCARCA - GUSTAVO BÈCQUER (Baixada),2.14222140513191,41.4156068443148,2891.8,3271.0,10.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8052,AV. DE PEDRALBES - C. DE BOSCH I GIMPERA (Pujada),2.11668114163942,41.3919235578205,2916.8,3420.9,13.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11030,AV. TIBIDABO - PG. SANT GERVASI (pujada),2.13678347788775,41.4106242123752,2929.2,3400.1,11.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8014,PG. BONANOVA - IRADIER (Besós),2.12716611621782,41.403110516765,2946.2,3147.9,30.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8013,PG. BONANOVA - IRADIER (Llobregat),2.12652103599924,41.402779293201,2952.0,3159.1,23.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8045,PG. SANT GERVASI - PL. BONANOVA (Besòs),2.1340414460214,41.4071207085061,2954.8,3275.2,7.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11025,AV. VALLCARCA - GUSTAVO BÈCQUER (Pujada),2.14191349787258,41.4162357214964,2958.7,3339.0,6.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8046,PG. SANT GERVASI - TEODORA LAMADRID (Llobregat),2.13397532502848,41.4071939922631,2964.6,3275.2,4.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8023,VIA AUGUSTA - PG. BONANOVA (Sortida),2.12309031397302,41.4005494594285,2970.6,3238.8,5.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8024,VIA AUGUSTA - PG. BONANOVA (Entrada),2.12303748736067,41.4005060366228,2970.6,3238.8,7.5,gt_2km_control,gt_2km_control,"2017,2018,2020,2021,2022,2025",undirected_osm_highway_utm31n
11021,PG. SANT GERVASI - GARCÍA MARIÑO (pujada),2.13790255158388,41.4129384515837,2985.9,3452.9,6.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n
11008,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Horta),2.15838144072675,41.423738999396,2986.5,3690.8,0.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n
11009,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Guinardó),2.15820319678061,41.4237056720282,2986.7,3637.5,1.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1017,AV. DOCTOR MARAÑÓN - BALDIRI REIXAC (Pujada),2.11305345803651,41.3827211329976,3022.0,3810.4,8.3,gt_2km_control,gt_2km_control,"2017,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n
11020,AV. REPÚBLICA ARGENTINA - PL. ALFONSO COMÍN (baixada),2.13814411812842,41.4138256777568,3026.6,3346.4,20.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1019,AV. DOCTOR MARAÑÓN - PAU GARGALLO (Baixada),2.112958067,41.382553474,3029.8,3815.5,23.9,gt_2km_control,gt_2km_control,"2017,2020,2021,2022",undirected_osm_highway_utm31n
7016,CONCEPCIÓ ARENAL - CIENFUEGOS,2.18403425048882,41.4237442181239,3037.8,3481.6,11.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8043,PG. REINA ELISENDA - PARRÒQUIA (Besòs),2.12102580872942,41.3998044404832,3046.5,3280.3,8.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11005,PG. SANT GERVASI - PL. ALFONS COMÍN (sentit muntanya),2.13772155292881,41.4136942318135,3046.6,3389.6,14.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8044,PG. REINA ELISENDA - MAJOR DE SARRIÀ (Llobregat),2.12099352595748,41.3998514106913,3051.9,3280.3,9.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7008,AV. MERIDIANA - GARCILASO (Sortida),2.18701281753419,41.4233989454597,3074.9,3346.8,6.8,gt_2km_control,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13007,RAMÓN ALBÓ - PG. MARAGALL (sentit muntanya),2.17734136943823,41.4250107991737,3084.5,3730.9,20.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11007,ESTEVE TERRADES - PL. ALFONS COMÍN (Pujada),2.13828231395387,41.4153164010651,3118.5,3460.6,1.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n
17008,PG. VALL D'HEBRON - C. DE TICIÀ (LLOBREGAT),2.13846491209867,41.4165583078464,3195.3,3620.6,10.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1012,AV. DIAGONAL - TORRE MELINA (Lateral Entrada),2.11068541931338,41.3838466937179,3223.8,3771.1,7.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1021,GONZÁLEZ TABLAS - AV. EXÈRCIT (Baixada),2.11054763467226,41.3848607688299,3242.8,3808.4,5.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8047,AV. DE J.V. FOIX - MONESTIR (Mar),2.11735317281791,41.3991127003447,3245.1,3541.3,5.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8049,BISBE CATALÀ - BOSCH I GIMPERA (Besòs),2.11525368110666,41.3967089012416,3252.2,3691.2,20.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17009,RDA. DALT SORTIDA 6 LLOBREGAT,2.1382406632968,41.4171472520814,3252.5,3760.0,3.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8050,BISBE CATALÀ - BOSCH I GIMPERA (Llobregat),2.11441068045148,41.3961138675034,3282.7,3806.2,5.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13001,PG. MARAGALL - MOSSEN JOSEP BUNDÓ (Sentit Eixample),2.16821263086241,41.4274041222241,3298.7,4293.5,7.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13002,PG. MARAGALL - SABASTIDA (Sentit Horta),2.1682073708822,41.4274779481049,3306.9,4293.5,4.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
