station_id,year,month,q,desc,network_m,network_bin,did_bin,street_group,is_gran_via,is_tac2020_other,euclid_m
10001,2018,1,8776.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,2,9172.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,3,9035.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,4,12212.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,5,16498.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,6,16822.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,7,16745.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,8,14267.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,9,9398.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,10,9501.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,11,7107.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10001,2018,12,8661.0,ARAGÓ - NAVAS (Llobregat),2171.9,gt_2km_control,control_gt2km,tac2020_other,False,True,2084.6
10002,2018,1,13748.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,2,15038.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,3,14295.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,4,14983.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,5,17051.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,6,16329.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,7,14693.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,8,11912.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,9,16291.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,10,15156.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10002,2018,12,17193.0,BAC DE RODA - BOLIVIA (Pujada),2843.3,gt_2km_control,control_gt2km,other,False,False,2559.0
10005,2018,1,14645.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10005,2018,2,14868.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10005,2018,3,15015.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10005,2018,9,16712.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10005,2018,10,17481.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10005,2018,11,16825.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10005,2018,12,17168.0,ARAGÓ - BILBAO (Besòs),2321.7,gt_2km_control,control_gt2km,tac2020_other,False,True,2198.1
10007,2018,1,2123.0,CANTÀBRIA - GUIPÚSCOA (Baixada),3469.1,gt_2km_control,control_gt2km,other,False,False,3335.7
10008,2018,1,3830.0,CANTÀBRIA - GUIPÚSCOA (Pujada),3465.0,gt_2km_control,control_gt2km,other,False,False,3351.4
10008,2018,7,3995.0,CANTÀBRIA - GUIPÚSCOA (Pujada),3465.0,gt_2km_control,control_gt2km,other,False,False,3351.4
10008,2018,8,2925.0,CANTÀBRIA - GUIPÚSCOA (Pujada),3465.0,gt_2km_control,control_gt2km,other,False,False,3351.4
10008,2018,10,3723.0,CANTÀBRIA - GUIPÚSCOA (Pujada),3465.0,gt_2km_control,control_gt2km,other,False,False,3351.4
10008,2018,12,4131.0,CANTÀBRIA - GUIPÚSCOA (Pujada),3465.0,gt_2km_control,control_gt2km,other,False,False,3351.4
10009,2018,1,7520.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,2,7955.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,3,8101.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,4,8283.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,5,8407.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,6,8411.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,7,7944.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,8,6124.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,9,8123.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,10,8528.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,11,8088.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
10009,2018,12,8584.0,GUIPÚSCOA - MARESME (Llobregat),3651.7,gt_2km_control,control_gt2km,other,False,False,3533.3
1001,2018,1,34604.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,2,33875.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,3,34212.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,4,36181.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,5,36143.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,6,36872.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,7,36718.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,8,27503.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,10,35872.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,11,35880.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
1001,2018,12,35932.0,AV. DIAGONAL - TORRE MELINA (Entrada),3906.3,gt_2km_control,control_gt2km,other,False,False,3320.1
10010,2018,1,10626.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,2,11091.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,3,11057.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,4,11339.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,5,11596.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,6,11510.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,7,11146.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,8,8544.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,9,11436.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,10,11562.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,11,11296.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10010,2018,12,11703.0,GUIPÚSCOA - PUIGCERDÀ (Besós),3651.7,gt_2km_control,control_gt2km,other,False,False,3534.5
10011,2018,1,3466.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,2,3536.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,3,3476.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,4,3539.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,5,3572.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,6,3516.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,7,3341.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,8,2511.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,9,3482.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,10,3624.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,11,3516.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10011,2018,12,3654.0,RBLA. PRIM - CONCILI DE TRENTO (Baixada),,outside_graph_control,control_gt2km,other,False,False,3720.1
10012,2018,1,6324.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,2,6290.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,3,6303.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,4,6332.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,5,6794.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,6,6446.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,7,6447.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,8,5046.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,9,8081.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,10,6529.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,11,6583.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10012,2018,12,6595.0,RBLA. PRIM - CONCILI DE TRENTO (Pujada),,outside_graph_control,control_gt2km,other,False,False,3762.9
10013,2018,1,4637.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,2,4776.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,3,4618.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,4,4634.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,5,5282.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,6,5313.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,7,5124.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,8,3936.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,9,5346.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,10,5406.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,11,5236.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10013,2018,12,5332.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),,outside_graph_control,control_gt2km,other,False,False,3814.7
10014,2018,1,1532.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,2,1612.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,3,1590.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,4,1637.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,5,1754.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,6,1643.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,7,1647.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,8,1471.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,9,1688.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,10,1784.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,11,1713.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10014,2018,12,1844.0,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),,outside_graph_control,control_gt2km,other,False,False,3828.6
10015,2018,1,8248.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10015,2018,2,7755.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10015,2018,5,7478.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10015,2018,9,8484.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10015,2018,10,8691.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10015,2018,11,8745.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10015,2018,12,9288.0,BILBAO - CONCILI DE TRENTO (sentit mar),2342.0,gt_2km_control,control_gt2km,other,False,False,2130.8
10017,2018,1,8920.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,2,9335.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,3,9227.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,4,9457.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,5,9364.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,6,9351.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,7,8826.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10017,2018,8,6738.0,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),,outside_graph_control,control_gt2km,other,False,False,4170.1
10019,2018,1,6917.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,2,7296.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,3,7092.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,4,7573.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,5,7542.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,6,7727.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,7,7210.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,8,5361.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,9,6742.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,10,7192.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,11,6993.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
10019,2018,12,6865.0,BADAJOZ - PUJADES (sentit muntanya),2381.6,gt_2km_control,control_gt2km,other,False,False,1740.3
1002,2018,1,20393.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,2,20638.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,3,20315.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,4,21683.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,5,21838.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,6,21897.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,7,20944.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,8,14701.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,9,18595.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,10,20681.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,11,20887.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1002,2018,12,20886.0,AV. DIAGONAL - AV. SARRIÀ (Entrada),1576.4,1_2km,1_2km,other,False,False,1270.0
1004,2018,1,43271.0,AV. DIAGONAL - PASCUAL VILA (Sortida),3300.3,gt_2km_control,control_gt2km,other,False,False,2776.3
1006,2018,1,22416.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,2,22792.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,3,23119.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,4,24431.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,5,23792.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,6,24130.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,7,23732.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,8,18393.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,9,23727.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,10,24267.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,11,23565.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1006,2018,12,23366.0,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2648.8,gt_2km_control,control_gt2km,other,False,False,2193.8
1007,2018,1,40207.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,2,41293.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,3,41501.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,4,44169.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,5,42833.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,6,43082.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,7,40983.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,8,30267.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,9,42448.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1007,2018,10,43747.0,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2648.8,gt_2km_control,control_gt2km,other,False,False,2201.7
1008,2018,1,9560.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,2,9619.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,3,9460.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,4,9947.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,5,9978.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,6,9999.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,7,9108.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,8,5946.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,9,9725.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,10,9949.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,11,10019.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1008,2018,12,10701.0,CAPITÀ ARENAS - MANILA (baixada),2492.2,gt_2km_control,control_gt2km,other,False,False,2070.0
1010,2018,1,37607.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,2,38005.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,3,37692.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,4,40990.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,5,41727.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,6,43154.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,7,41233.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,8,32426.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,9,40797.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
1010,2018,12,40921.0,AV. DIAGONAL - GANDESA (Sortida),2196.2,gt_2km_control,control_gt2km,other,False,False,1859.7
