station_id,desc,lon,lat,euclid_m,network_m,snap_m,network_bin,euclid_bin,years_with_counts,distance_metric,did_bin,street_group,is_gran_via,is_tac2020_other,q_pre,n_pre,q_post,n_post,delta_q,delta_log_q
4081,ROSSELLÓ - PG. DE GRÀCIA (sentit Besòs),2.16105455665482,41.3961020872117,547.7,643.2,35.5,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,9425.454545454546,22,8684.916666666666,24,-740.5378787878799,-0.08182615524587433
4050,PASSEIG DE GRÀCIA - PROVENÇA (Pujada),2.16128392270725,41.3951762991631,568.1,735.5,15.6,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,15554.555555555555,9,13745.217391304348,23,-1809.3381642512068,-0.12366261997228456
3016,GRAN VIA - MÈXIC (Lateral Entrada),2.14780545152451,41.3737883667861,572.6,783.9,7.4,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n,500_1000m,tac2020_other,True,True,25566.11111111111,18,14863.0,6,-10703.11111111111,-0.5423927866195033
4045,PASSEIG DE GRÀCIA - ROSSELLÓ (Baixada),2.16121790070137,41.3951049670639,576.6,735.5,17.0,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,6851.888888888889,9,4645.166666666667,24,-2206.7222222222217,-0.38869711196720047
4041,PROVENÇA - BALMES  (sentit Llobregat),2.15808497115376,41.3921622573913,578.1,617.6,14.0,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,8846.444444444445,18,8124.347826086957,23,-722.0966183574883,-0.08515016316804314
4015,MUNTANER - ROSSELLÓ  (sentit mar),2.1544218274295,41.3903713401314,581.5,634.3,24.6,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14567.045454545454,22,14305.217391304348,23,-261.82806324110607,-0.018137493577757624
4038,SARDENYA - CASP  (sentit mar),2.18173768883239,41.3970756592755,588.9,801.5,18.7,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,6459.894736842105,19,7663.75,24,1203.855263157895,0.17088839703949255
5014,PELAI - BALMES,2.16922932842103,41.3855471554975,601.3,626.1,4.5,500_1000m,500_1000m,"2017,2018,2019,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,tac2020_other,False,True,40346.666666666664,9,20846.809523809523,21,-19499.85714285714,-0.6603078647167919
4020,MARINA - GRAN VIA (Baixada),2.1817417074382,41.3986563805349,607.6,801.3,27.3,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,1581.6521739130435,23,1481.375,24,-100.2771739130435,-0.06549926986202337
6005,CÒRSEGA - NÀPOLS  (sentit Llobregat),2.16818331001933,41.4031772143077,611.6,843.3,9.9,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,15991.333333333334,24,16748.375,16,757.0416666666661,0.046254329820721196
5012,FONTANELLA - PL. CATALUNYA,2.17174353946815,41.3872745114631,616.9,776.2,16.4,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14532.1,10,11221.916666666666,24,-3310.1833333333343,-0.2584912842889562
4083,MARINA - CASP (Pujada),2.18183500793533,41.398739728411,617.5,801.3,25.9,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,19554.25,24,17085.75,24,-2468.5,-0.13494787134962039
6004,ROSSELLÓ - NÀPOLS (sentit Besòs),2.17019732723134,41.4029424426241,622.8,832.7,9.8,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,26025.916666666668,24,23150.590909090908,22,-2875.32575757576,-0.11707253098597192
4040,BALMES - ROSSELLÓ (baixada),2.15768899888382,41.3930505058183,670.8,697.0,17.5,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,34973.333333333336,15,29274.466666666667,15,-5698.866666666669,-0.17787017505998648
5017,PG. LLUÍS COMPANYS - ALMOGÀVERS (Pujada),2.18142013340698,41.3910021306038,679.3,842.1,22.5,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,7472.375,24,12216.0,15,4743.625,0.49153368088296645
4086,JARDINS SALVADOR ESPRIU -DIAGONAL  (sentit Llobregat),2.15920458873656,41.3970883113916,681.1,763.3,12.0,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14790.130434782608,23,10222.347826086956,23,-4567.782608695652,-0.3693838088317474
4054,LEPANT - DIPUTACIÓ  (sentit mar),2.18152930913028,41.4007236955616,685.9,785.1,16.7,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,19798.666666666668,21,18081.35,20,-1717.3166666666693,-0.09073357504760793
2001,PARÍS - VILADOMAT (sentit Besòs),2.1465047471315,41.3885296827205,691.7,815.2,29.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,9954.285714285714,21,11521.91304347826,23,1567.6273291925463,0.1462475207938425
4096,ROSSELLÓ - ARIBAU (sentit Besòs),2.15547146519011,41.391862456137,694.9,736.8,19.5,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,7872.083333333333,24,7560.541666666667,24,-311.54166666666606,-0.04037990908252631
4039,ROSSELLÓ - BALMES (sentit Besòs),2.15782762359234,41.3936544186481,709.5,779.0,5.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,15597.23076923077,13,13764.375,24,-1832.8557692307695,-0.1250096511539578
5020,ALMOGÀVERS - ROGER DE FLOR  (sentit Llobregat),2.18214874228289,41.3912139162087,730.8,913.9,20.8,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,5163.166666666667,24,3744.7391304347825,23,-1418.4275362318845,-0.32119812990199215
4076,ARAGÓ - PADILLA (sentit Llobregat),2.17932605908427,41.4029586518706,737.7,863.9,11.6,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,tac2020_other,False,True,47044.75,8,33760.181818181816,22,-13284.568181818184,-0.3318172210606978
3030,VILADOMAT - PARLAMENT  (sentit mar),2.16244637583804,41.3757914645701,744.2,869.0,21.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,9963.782608695652,23,10332.2,20,368.4173913043487,0.03630845289481144
4006,PARÍS - VILLARROEL,2.14982266490774,41.3910511523403,758.2,933.0,20.6,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,16554.04761904762,21,28201.041666666668,24,11646.99404761905,0.5327282747484734
5018,PG. LLUÍS COMPANYS - REC COMTAL (Baixada),2.18177593556833,41.3896230949241,768.3,922.9,10.4,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14251.833333333334,24,15855.0,22,1603.166666666666,0.10659935458023106
6007,INDÚSTRIA - NÀPOLS  (sentit Besòs),2.16788571857009,41.404637037895,771.5,1065.6,15.1,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,False,True,7780.25,24,3806.1666666666665,24,-3974.0833333333335,-0.7149659129287169
6025,SARDENYA - ROSSELLÓ  (sentit Besòs),2.17242685787606,41.4040466489192,772.8,983.1,21.3,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14628.857142857143,21,13164.454545454546,22,-1464.4025974025972,-0.10547573469150606
4094,VILLARROEL - PARÍS  (sentit mar),2.14902608916375,41.3910706879931,785.8,936.7,18.1,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,11916.347826086956,23,11060.583333333334,24,-855.7644927536221,-0.07452348694174127
4037,GRAN VIA - LEPANT (Besòs),2.18315468669706,41.400525643884,792.3,966.8,11.2,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,tac2020_other,True,True,37909.166666666664,6,38782.65217391304,23,873.4855072463761,0.022780090326751434
3029,RONDA DE SANT PAU - MARQUES DE CAMPO SAGRADO  (sentit muntanya),2.1651407805836,41.3771536877082,818.2,949.4,6.8,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,13926.0,24,12991.916666666666,24,-934.0833333333339,-0.06943022732521698
4055,PADILLA - GRAN VIA  (sentit muntanya),2.18306888271222,41.4012229046827,824.1,994.7,15.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,10494.25,20,17094.0,21,6599.75,0.48790003662604065
4007,AV. DIAGONAL - RAMBLA CATALUNYA (Baixada),2.15750682596104,41.3959672761549,839.3,874.9,29.8,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,28131.0,6,16558.25,24,-11572.75,-0.5299877040611243
4003,ARIBAU - CÒRSEGA  (sentit muntanya),2.15359903533125,41.3927377009934,844.8,870.2,19.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,23279.416666666668,24,22039.434782608696,23,-1239.981884057972,-0.05473622639185827
4011,CASANOVA - PARÍS  (sentit muntanya),2.15007571947828,41.3919934955964,850.8,938.2,34.6,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,17756.875,24,14872.666666666666,24,-2884.208333333334,-0.17724768849218187
4012,LONDRES - CASANOVA,2.1490220490932,41.3921410662462,895.2,1075.5,24.7,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4030.4166666666665,24,4377.958333333333,24,347.5416666666665,0.08271271992548535
3032,COMTE BORRELL- MARQUÈS DE CAMPO SAGRADO  (sentit mar),2.16475845609665,41.3757177171978,898.0,1131.1,3.0,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4189.954545454545,22,3043.0,20,-1146.954545454545,-0.3198460146201647
6008,SANT ANTONI MARIA CLARET - SICÍLIA  (sentit Llobregat),2.16718733665132,41.4058213534936,901.8,1282.2,17.1,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,22392.416666666668,24,21970.133333333335,15,-422.28333333333285,-0.019038404616248172
4001,URGELL - BUENOS AIRES  (sentit mar),2.14641817842831,41.3912813283886,918.1,1243.2,4.7,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,14536.869565217392,23,6040.826086956522,23,-8496.04347826087,-0.8781473788389924
3007,GRAN VIA - FARELL (Sortida),2.14429511912127,41.3714598785271,922.6,1168.6,18.5,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,35876.90909090909,22,42433.17391304348,23,6556.264822134392,0.1678365721877615
4089,BÀLMES - PARÍS (baixada),2.1554440540201,41.3947839585255,939.6,946.6,2.4,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,29198.125,8,25285.875,24,-3912.25,-0.14385855545324766
4088,PARÍS - ARIBAU  (sentit Besòs),2.1532501090812,41.3936224740716,945.9,1043.5,17.0,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12731.863636363636,22,10907.958333333334,24,-1823.905303030302,-0.15461515390527047
4087,MUNTANER - LONDRES  (sentit mar),2.15089365575303,41.3930509929197,949.1,1070.2,7.6,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,14640.263157894737,19,9160.625,8,-5479.638157894737,-0.4688610758382179
5027,PG. PUJADES - WELLINGTON (Llobregat),2.18501329421997,41.3901733502094,993.4,1208.7,8.9,1_2km,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,2793.5,8,2209.478260869565,23,-584.021739130435,-0.23453888331341943
3027,AV. PARAL·LEL - COMTE BORRELL (Muntanya),2.16545762827654,41.375002586274,995.7,1122.9,2.5,1_2km,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12131.142857142857,7,10380.944444444445,18,-1750.1984126984116,-0.15580407538506336
5026,PG. PUJADES - ROGER DE FLOR (Besós),2.18510436978086,41.3901035183585,1003.1,1214.7,12.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,5452.45,20,3661.55,20,-1790.8999999999996,-0.39817849391476834
2004,NUMÀNCIA - MARQUES DE SENTMENAT V (sentit mar),2.13747872461352,41.3847091760812,1012.5,1268.3,5.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,28413.0,23,24701.095238095237,21,-3711.9047619047633,-0.13999920263791488
4018,AV. MERIDIANA - LEPANT (Baixada),2.18674524208719,41.396298174752,1013.1,1442.5,17.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4605.291666666667,24,5761.041666666667,24,1155.75,0.22391229861058015
4056,CONSELL DE CENT - CASTILLEJOS,2.1830778515996,41.4040640465821,1026.9,1071.2,10.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2025",undirected_osm_highway_utm31n,1_2km,phase1_axis,False,False,11381.625,16,8570.125,8,-2811.5,-0.2837178946125256
1015,AV. SARRIÀ - AV. JOSEP TARRADELLAS,2.14307827376168,41.3905703600706,1041.6,1160.9,21.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,38870.57142857143,21,25947.5,24,-12923.071428571428,-0.4041621799168116
4014,AV. DIAGONAL - MUNTANER (Baixada),2.15026113948453,41.3941742332562,1081.8,1312.5,16.4,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,35949.7,10,10562.375,24,-25387.324999999997,-1.2248225809149922
4017,AV. DIAGONAL - TUSET (Pujada),2.15267479025878,41.3948599364483,1090.7,1220.1,25.8,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,35969.36363636364,11,17079.833333333332,24,-18889.530303030308,-0.7447691357291824
8039,VIA AUGUSTA - LA GRANADA DEL PENEDÉS (Baixada),2.15410931845948,41.3975124778552,1104.2,1290.3,11.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,9335.625,24,5995.285714285715,21,-3340.3392857142853,-0.44286428097533026
8038,VIA AUGUSTA - LUÍS ANTÚNEZ (Pujada),2.15401381751333,41.3978098948573,1112.1,1293.6,6.8,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,8854.5,20,4210.958333333333,24,-4643.541666666667,-0.7432355499560561
6013,SARDENYA - PARE LAÍNEZ  (sentit mar),2.16732803370528,41.407913402577,1134.0,1571.8,25.3,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12032.277777777777,18,7949.125,24,-4083.1527777777774,-0.41453099380912306
2018,PG. SANT ANTONI - ALCOLEA (Besòs),2.136317347654,41.3762008780484,1139.4,1331.5,16.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,5164.5625,16,4302.583333333333,24,-861.979166666667,-0.18260477674034092
4093,ARIBAU - DIAGONAL  (sentit muntanya),2.15072212519473,41.394889827339,1152.6,1412.9,9.7,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,18224.8,10,14936.083333333334,24,-3288.7166666666653,-0.19900331831292384
3034,AV. PARAL·LEL - RONDA SANT PAU (Baixada),2.16831302975081,41.3748330708772,1185.4,1343.2,25.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,18311.043478260868,23,17899.25,12,-411.79347826086814,-0.0227455340631888
4036,BALMES - LA GRANADA (baixada),2.15303677508137,41.396634928461,1199.1,1245.6,9.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,30713.68181818182,22,26208.333333333332,24,-4505.348484848488,-0.1586307907929445
3036,AV. PARAL·LEL - ABAT SAFONT (Pujada),2.16948927505589,41.3749768556568,1254.6,1471.2,9.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,26764.31818181818,22,19335.130434782608,23,-7429.187747035572,-0.3251459181936962
8001,TRAVESSERA DE GRÀCIA - BALMES,2.15226502058198,41.3978316255444,1258.3,1422.9,4.6,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,18077.833333333332,6,11688.42857142857,21,-6389.4047619047615,-0.43608716860417296
2002,ENTENÇA - DEU I MATA  (sentit muntanya),2.13796914924406,41.3900018374214,1262.4,1391.6,22.8,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,23852.666666666668,9,23501.5,18,-351.1666666666679,-0.014831772106903784
3008,GRAN VIA - MOIANÈS (Sortida),2.14132174763906,41.3691598112449,1268.9,1533.6,8.5,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,38124.63636363636,22,34739.34782608696,23,-3385.2885375494006,-0.09298770923928501
1002,AV. DIAGONAL - AV. SARRIÀ (Entrada),2.13996624545115,41.3914833997392,1270.0,1576.4,7.4,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,19796.125,24,14341.0,12,-5455.125,-0.32236364372957915
4085,VALÈNCIA - DOS DE MAIG  (sentit Besòs),2.18255362625234,41.4071224828227,1272.9,1458.7,10.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,False,True,12626.333333333334,24,12733.181818181818,22,106.84848484848408,0.008426747631880005
1005,AV. DIAGONAL - BEETHOVEN (Sortida),2.13989839005131,41.391564053921,1280.6,1576.4,9.0,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,15347.375,8,20064.416666666668,12,4717.041666666668,0.2680034814768213
6022,CÒRSEGA - CARTAGENA  (sentit Llobregat),2.1760050615462,41.4090226084192,1306.1,1744.9,29.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,9876.75,20,8284.78947368421,19,-1591.96052631579,-0.17576227025964997
4057,ARAGÓ - INDEPENDÈNCIA (sentit Llobregat),2.18431180885805,41.4067177814795,1318.7,1417.1,7.0,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,False,True,42090.0,8,34584.857142857145,14,-7505.142857142855,-0.19639425134834632
6023,ROSSELLÓ - CASTILLEJOS (sentit Besòs),2.17812948884698,41.4089008487539,1319.5,1769.4,20.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,22810.473684210527,19,16546.916666666668,24,-6263.557017543859,-0.3210200222584252
8027,GRAN DE GRÀCIA - RAMBLA DEL PRAT (sentit muntanya),2.15271723555697,41.4023133243744,1324.5,1568.5,13.3,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12969.25,24,10244.708333333334,24,-2724.541666666666,-0.23581985879098966
8018,MUNTANER - AVENIR (sentit mar),2.14729341908372,41.3957928679685,1325.4,1533.7,28.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,16815.666666666668,24,12617.0,20,-4198.666666666668,-0.28726588060115077
5016,AV. MARQUÉS DE L'ARGENTERA - COMERÇ (Besós),2.18515306818641,41.3846574778002,1327.2,1630.3,14.5,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,11642.0,19,17546.85714285714,7,5904.857142857141,0.4102556048464798
5015,AV. MARQUÉS DE L'ARGENTERA - COMERÇ (Llobregat),2.18466469757436,41.3841889492404,1335.3,1638.9,2.2,1_2km,1_2km,"2017,2018,2019,2020,2022,2023,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,6561.25,16,3485.8571428571427,7,-3075.3928571428573,-0.632467167573779
2011,TRAVESSERA DE LES CORTS - VILAMUR (Llobregat),2.13371166810962,41.3860268567946,1355.7,1625.6,11.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,16189.583333333334,12,15870.52380952381,21,-319.05952380952476,-0.01990449104249059
2026,C. DE SANTS - JOAN GÜELL (Sentit Hospitalet),2.13344096127324,41.3754717017484,1392.7,1620.3,4.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,14880.058823529413,17,6785.75,12,-8094.308823529413,-0.7851971574619867
7007,AV. MERIDIANA - CONSELL DE CENT (Entrada),2.1866805713494,41.4063190756375,1416.2,1575.0,22.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,1804.8,15,1585.3333333333333,24,-219.4666666666667,-0.129655092161177
6011,LEPANT - LLORENS I BARBA  (sentit mar),2.16879034684606,41.4104641697786,1422.0,2009.1,20.6,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,27179.090909090908,22,26776.066666666666,15,-403.0242424242424,-0.014939507412538688
9004,LLULL- MARINA (sentit Besòs),2.19072664073008,41.3926226236707,1422.6,1848.7,15.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4196.782608695652,23,3456.913043478261,23,-739.869565217391,-0.1939421793070295
7017,AV. MERIDIANA - CLOT (Sortida),2.18706002103312,41.406326935864,1439.4,1605.8,8.7,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,7357.538461538462,13,3323.875,24,-4033.663461538462,-0.7945941576487119
2027,C. DE SANTS - SANT MEDIR (Sentit Pl. Espanya),2.13281531900884,41.375427012794,1444.5,1682.7,8.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,8190.090909090909,22,5219.958333333333,24,-2970.132575757576,-0.45043557807183454
5005,PLA DE PALAU - PG. ISABEL II (Sentit Barceloneta),2.18378480321083,41.3822897274376,1450.3,1906.2,12.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,7634.416666666667,24,5648.181818181818,11,-1986.234848484849,-0.3013328419423438
2022,TRAV. DE LES CORTS - GALILEU (Besòs),2.13204774127371,41.3848966969433,1460.1,1761.2,11.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4427.0,16,2964.375,24,-1462.625,-0.40105593610029544
2013,NUMÀNCIA - ANGLESOLA  (sentit mar),2.13363873768197,41.3885020912706,1466.5,1721.3,17.4,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,35822.041666666664,24,21836.555555555555,18,-13985.48611111111,-0.4949779671799277
6012,PADILLA - ROSALIA DE CASTRO  (sentit muntanya),2.17056617665228,41.410725022038,1469.5,2032.8,2.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,15608.894736842105,19,15599.083333333334,24,-9.811403508771036,-0.0006287753605800361
2023,TRAV. DE LES CORTS - GALILEU (Llobregat),2.13156468172109,41.3846559474015,1495.1,1759.2,10.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13690.875,16,10760.291666666666,24,-2930.583333333334,-0.2408668915906862
9005,RAMON TRIAS FARGAS - DR. TRUETA (sentit mar),2.19126302621543,41.3898153718424,1507.7,1945.3,2.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,7791.166666666667,24,6720.045454545455,22,-1071.121212121212,-0.14789569474314668
1014,AV. SARRIÀ - DOCTOR FLEMING (pujada),2.1359160000107,41.3916298692755,1511.0,1613.8,18.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,10824.3,10,11891.125,24,1066.8250000000007,0.09399871688158434
5010,PG. COLOM - PL. D’IDRISSA DAILO (Llobregat),2.18137804232241,41.3805492721174,1513.9,1821.0,5.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,23072.541666666668,24,18522.8,15,-4549.741666666669,-0.21964083236239063
